Name,Market Cap,Multiplicative,Share Price,Country
Lancaster Colony Corporation,5.12,1000000000,186.04,USA
AltaGas,5.11,1000000000,18.18,Canada
Onto Innovation,5.11,1000000000,104.50,USA
Elanco,5.10,1000000000,10.37,USA
Taylor Morrison,5.10,1000000000,46.80,USA
CSN Mineração,5.10,1000000000,0.93,Brazil
Bandhan Bank,5.10,1000000000,3.10,India
Covivio,5.10,1000000000,50.60,France
Ormat Technologies,5.10,1000000000,85.43,USA
Amorepacific,5.09,1000000000,82.41,S. Korea
Wynn Macau,5.09,1000000000,0.97,Macau
Beacon Roofing Supply,5.09,1000000000,79.44,USA
Odakyu Electric Railway,5.09,1000000000,14.02,Japan
Thor Industries,5.08,1000000000,95.47,USA
Silicon Labs,5.08,1000000000,159.04,USA
Asia Cement,5.08,1000000000,1.43,Taiwan
Hilton Grand Vacations,5.08,1000000000,45.64,USA
Commercial International Bank,5.08,1000000000,1.09,Egypt
Jollibee,5.07,1000000000,4.18,Philippines
Aselsan,5.07,1000000000,2.22,Turkey
C3 AI,5.06,1000000000,44.49,USA
Container Corporation of India,5.06,1000000000,8.16,India
Sumitomo Chemical,5.05,1000000000,3.09,Japan
Hargreaves Lansdown,5.05,1000000000,10.50,UK
Jyske Bank,5.05,1000000000,78.72,Denmark
The Bidvest Group,5.05,1000000000,14.88,South Africa
Pirelli,5.05,1000000000,5.06,Italy
Chemours,5.05,1000000000,33.90,USA
Patanjali Foods,5.05,1000000000,13.97,India
OCI,5.05,1000000000,24.01,Netherlands
Tomra,5.05,1000000000,17.09,Norway
Ampol,5.05,1000000000,21.20,Australia
Allegheny Technologies,5.05,1000000000,39.29,USA
Air France-KLM,5.04,1000000000,1.97,France
EXL Service,5.04,1000000000,151.67,USA
Italgas,5.02,1000000000,6.09,Italy
National Storage,5.02,1000000000,35.51,USA
Nykaa,5.02,1000000000,1.76,India
DKSH Holding,5.01,1000000000,77.27,Switzerland
Melco Resorts & Entertainment,5.01,1000000000,12.52,Hong Kong
Parsons,5.01,1000000000,47.79,USA
Alight,5.00,1000000000,9.00,USA
H&R Block,5.00,1000000000,32.88,USA
Joby Aviation,4.99,1000000000,7.40,USA
Sixt,4.98,1000000000,124.81,Germany
SITC International,4.98,1000000000,1.86,Hong Kong
Braskem,4.96,1000000000,12.46,Brazil
Alkem Laboratories,4.96,1000000000,41.49,India
Taylor Wimpey,4.95,1000000000,1.40,UK
Spectris,4.94,1000000000,47.34,UK
Hiscox,4.94,1000000000,14.26,Bermuda
Thyssenkrupp,4.93,1000000000,7.94,Germany
Harley-Davidson,4.93,1000000000,34.35,USA
Raiffeisen Bank International,4.93,1000000000,15.03,Austria
United Breweries,4.93,1000000000,18.46,India
Affirm,4.92,1000000000,16.67,USA
ViaSat,4.92,1000000000,39.97,USA
Allison Transmission,4.92,1000000000,54.11,USA
Aalberts,4.91,1000000000,44.47,Netherlands
Terreno Realty,4.91,1000000000,59.05,USA
GLP J-REIT,4.91,1000000000,"1,043",Japan
PLDT,4.91,1000000000,22.74,Philippines
Castellum,4.91,1000000000,9.97,Sweden
Beazley,4.91,1000000000,7.31,UK
easyJet,4.91,1000000000,6.48,UK
Indosat,4.91,1000000000,0.61,Indonesia
AGL Energy,4.90,1000000000,7.29,Australia
Vontier,4.90,1000000000,31.53,USA
Fuchs Petrolub,4.90,1000000000,33.23,Germany
Rural Electrification Corp,4.90,1000000000,1.86,India
AAK,4.90,1000000000,18.88,Sweden
Axfood,4.89,1000000000,22.69,Sweden
Merdeka Copper Gold,4.89,1000000000,0.20,Indonesia
Mytilineos,4.89,1000000000,34.92,Greece
Ocado,4.88,1000000000,5.90,UK
Aurobindo Pharma,4.88,1000000000,8.33,India
Freedom Holding,4.87,1000000000,81.92,eu Kazakhstan
Galicia Financial Group,4.87,1000000000,16.87,ar Argentina
X5 Retail Group,4.87,1000000000,17.96,Netherlands
RS Group,4.86,1000000000,10.30,UK
Freshworks,4.86,1000000000,16.72,USA
Fraport,4.86,1000000000,52.68,Germany
Grupo Aeroportuario Centro Norte,4.86,1000000000,89.26,Mexico
Vanguard International Semiconductor,4.85,1000000000,2.95,Taiwan
Essent Group,4.84,1000000000,45.17,Bermuda
City Developments,4.84,1000000000,5.34,Singapore
Persimmon,4.84,1000000000,15.15,UK
NCsoft,4.83,1000000000,238.09,S. Korea
Qualys,4.83,1000000000,131.01,USA
Mediclinic International,4.83,1000000000,6.49,South Africa
Alamos Gold,4.83,1000000000,12.24,Canada
Dali Foods Group,4.83,1000000000,0.35,China
Charoen Pokphand Foods,4.83,1000000000,0.62,Thailand
Wix.com,4.82,1000000000,85.02,Israel
Schneider,4.82,1000000000,27.05,USA
Barito Pacific,4.82,1000000000,0.05000,Indonesia
A1 Telekom Austria,4.81,1000000000,7.24,Austria
Wendel,4.81,1000000000,109.10,France
Livent,4.81,1000000000,26.78,USA
Adaro Energy,4.80,1000000000,0.16,Indonesia
Clariant,4.80,1000000000,14.61,Switzerland
Tenable,4.80,1000000000,41.84,USA
EnLink Midstream,4.80,1000000000,10.31,USA
Scor,4.80,1000000000,26.87,France
Technoprobe,4.80,1000000000,7.93,Italy
Flowserve,4.79,1000000000,36.57,USA
Vaxcyte,4.79,1000000000,51.15,USA
Meritage Homes,4.79,1000000000,130.33,USA
Insight Enterprises,4.79,1000000000,144.01,USA
Merit Medical,4.78,1000000000,83.28,USA
Husqvarna,4.78,1000000000,8.38,Sweden
Howden Joinery,4.78,1000000000,8.73,UK
Orica,4.78,1000000000,10.54,Australia
Marks & Spencer,4.78,1000000000,2.43,UK
momo.com Inc.,4.77,1000000000,21.87,Taiwan
Asbury Automotive Group,4.77,1000000000,221.79,USA
BellRing Brands,4.77,1000000000,35.96,USA
Transocean,4.77,1000000000,6.23,Switzerland
Columbia Sportswear,4.77,1000000000,76.92,USA
Scout24,4.77,1000000000,64.88,Germany
Liontown Resources,4.77,1000000000,2.17,Australia
Mapletree Industrial Trust,4.76,1000000000,1.68,Singapore
National Fuel Gas,4.76,1000000000,51.92,USA
B2Gold,4.76,1000000000,3.66,Canada
Kite Realty,4.76,1000000000,21.42,USA
Doosan Bobcat,4.76,1000000000,47.54,S. Korea
Bharat Forge,4.76,1000000000,10.23,India
Toyo Suisan,4.75,1000000000,46.59,Japan
Home BancShares,4.74,1000000000,23.40,USA
Iida Group,4.74,1000000000,16.92,Japan
Empresas CMPC,4.74,1000000000,1.90,Chile
Tofaş Türk Otomobil Fabrikası,4.74,1000000000,9.48,Turkey
Clearwater Analytics,4.73,1000000000,15.88,USA
Wendy’s Company,4.73,1000000000,22.47,USA
Atacadão,4.73,1000000000,2.25,Brazil
Hindustan Petroleum,4.73,1000000000,3.34,India
KION Group,4.73,1000000000,36.07,Germany
Pampa Energía,4.72,1000000000,40.91,ar Argentina
Lynas,4.72,1000000000,5.06,Australia
Bombardier,4.72,1000000000,49.52,Canada
ImmunoGen,4.72,1000000000,18.44,USA
LG Display,4.71,1000000000,6.59,S. Korea
Columbia Bank,4.70,1000000000,22.60,USA
Portland General Electric,4.70,1000000000,48.67,USA
Bucher Industries,4.70,1000000000,459.24,Switzerland
DT Midstream,4.70,1000000000,48.52,USA
New Relic,4.69,1000000000,66.93,USA
SentinelOne,4.69,1000000000,16.09,USA
Evercore,4.69,1000000000,122.51,USA
Novocure,4.69,1000000000,44.21,Jersey
Fabrinet,4.68,1000000000,129.00,Cayman Islands
AXIS Capital,4.68,1000000000,54.94,Bermuda
Securitas AB,4.67,1000000000,8.17,Sweden
Enel Chile,4.67,1000000000,3.38,Chile
Marriott Vacations Worldwide,4.67,1000000000,127.00,USA
Unite Group (Unite Students),4.66,1000000000,11.60,UK
ABC-Mart,4.66,1000000000,56.55,Japan
Supreme Industries,4.66,1000000000,36.73,India
Fielmann,4.66,1000000000,55.51,Germany
Persistent Systems,4.65,1000000000,60.52,India
Perrigo,4.65,1000000000,34.40,Ireland
IDP Education,4.65,1000000000,16.72,Australia
Sega Sammy Holdings,4.65,1000000000,21.08,Japan
Hanwha Aerospace,4.64,1000000000,91.93,S. Korea
Janus Henderson,4.64,1000000000,28.06,UK
Franklin Electric,4.64,1000000000,100.53,USA
Rayonier,4.63,1000000000,30.78,USA
Royal Unibrew,4.63,1000000000,93.47,Denmark
Vodafone Idea,4.63,1000000000,0.10,India
Mueller Industries,4.63,1000000000,81.29,USA
Metropolitan Bank (Metrobank),4.63,1000000000,1.03,Philippines
National Beverage,4.63,1000000000,49.61,USA
Buzzi Unicem,4.62,1000000000,24.98,Italy
Hera Group,4.61,1000000000,3.18,Italy
Lupin Limited,4.61,1000000000,10.14,India
Huntsman Corporation,4.60,1000000000,25.44,USA
Reply,4.60,1000000000,123.60,Italy
Natura&Co,4.60,1000000000,6.71,Brazil
Halozyme Therapeutics,4.60,1000000000,34.98,USA
Air Lease Corporation,4.60,1000000000,41.48,USA
New Jersey Resources,4.60,1000000000,47.49,USA
Richter Gedeon,4.59,1000000000,24.30,Hungary
Aspen Pharmacare,4.59,1000000000,10.33,South Africa
Oberbank,4.59,1000000000,130.28,Austria
Vopak,4.59,1000000000,36.52,Netherlands
Crane Co.,4.59,1000000000,80.93,USA
Tokyo Century,4.59,1000000000,37.57,Japan
Faurecia,4.58,1000000000,23.29,France
Bank OZK,4.58,1000000000,39.86,USA
Louisiana-Pacific,4.58,1000000000,63.64,USA
NEXTDC,4.58,1000000000,8.89,Australia
Triton International,4.57,1000000000,83.16,Bermuda
Ebara Corporation,4.57,1000000000,51.55,Japan
Element Solutions,4.57,1000000000,18.96,USA
Yapı Kredi,4.57,1000000000,0.54,Turkey
Insperity,4.57,1000000000,119.77,USA
Southwest Gas,4.57,1000000000,64.11,USA
Shin Kong Financial Holding,4.57,1000000000,0.30,Taiwan
Fluence Energy,4.56,1000000000,26.03,USA
Synovus,4.56,1000000000,31.26,USA
Innolux,4.56,1000000000,0.48,Taiwan
Royal Boskalis Westminster,4.56,1000000000,35.26,Netherlands
CRISPR Therapeutics,4.55,1000000000,57.75,Switzerland
Tower Semiconductor,4.54,1000000000,41.17,Israel
Mainfreight,4.54,1000000000,45.15,New Zealand
ICU Medical,4.54,1000000000,188.94,USA
Honeywell Automation India,4.54,1000000000,513.11,India
JCDecaux,4.53,1000000000,21.04,France
Saudi Investment Bank,4.53,1000000000,4.54,S. Arabia
TMBThanachart Bank (ttb),4.53,1000000000,0.05000,Thailand
Argo Investments,4.52,1000000000,5.99,Australia
Topdanmark,4.52,1000000000,51.08,Denmark
Ashland,4.52,1000000000,86.39,USA
National Shipping Company of Saudi Arabia (Bahri),4.51,1000000000,9.18,S. Arabia
Asset World Corp,4.51,1000000000,0.14,Thailand
Parkland Corp,4.51,1000000000,25.71,Canada
Nikon,4.50,1000000000,12.85,Japan
Tikehau Capital,4.50,1000000000,25.73,France
Casella Waste Systems,4.50,1000000000,86.82,USA
ATS Automation,4.50,1000000000,45.55,Canada
Oberoi Realty,4.50,1000000000,12.38,India
Denbury,4.50,1000000000,89.52,USA
Carvana,4.49,1000000000,25.32,USA
Rithm Capital,4.49,1000000000,9.30,USA
Games Workshop Group,4.49,1000000000,136.46,UK
Neogen,4.49,1000000000,20.77,USA
GamaLife,4.48,1000000000,89.77,Portugal
Phillips Edison & Company,4.48,1000000000,34.09,USA
Finning,4.48,1000000000,30.03,Canada
Zurn Water Solutions,4.47,1000000000,25.63,USA
Kirby Corporation,4.47,1000000000,74.55,USA
BİM Birleşik Mağazalar,4.47,1000000000,7.49,Turkey
SNC-Lavalin Group,4.46,1000000000,25.46,Canada
Madrigal Pharmaceuticals,4.46,1000000000,244.09,USA
Elis,4.45,1000000000,19.33,France
Atlas Corp,4.45,1000000000,15.48,Canada
Dongfeng Motor,4.45,1000000000,0.52,China
Driven Brands,4.45,1000000000,26.58,USA
KOBAYASHI Pharmaceutical,4.44,1000000000,58.44,Japan
MEG Energy,4.44,1000000000,15.46,Canada
Pinnacle Financial Partners,4.44,1000000000,57.93,USA
Schaeffler,4.44,1000000000,6.72,Germany
RioCan REIT,4.44,1000000000,14.79,Canada
Remgro Limited,4.44,1000000000,7.98,South Africa
Japan Airport Terminal,4.43,1000000000,47.67,Japan
LEG Immobilien,4.43,1000000000,59.89,Germany
Lawson,4.43,1000000000,44.33,Japan
Banco Popular,4.43,1000000000,61.55,USA
Squarespace,4.42,1000000000,32.76,USA
Silergy,4.42,1000000000,11.57,China
Leonardo DRS,4.42,1000000000,16.94,USA
Strabag,4.42,1000000000,43.08,Austria
Tokyu Fudosan Holdings,4.41,1000000000,6.14,Japan
Fomento de Construcciones y Contratas,4.41,1000000000,10.15,Spain
GATX,4.41,1000000000,125.00,USA
Interparfums,4.41,1000000000,137.79,USA
Balchem,4.40,1000000000,136.64,USA
Ambu,4.40,1000000000,16.35,Denmark
APL Apollo,4.39,1000000000,15.84,India
Vale Indonesia,4.38,1000000000,0.44,Indonesia
Avnet,4.38,1000000000,48.01,USA
Q Holding,4.38,1000000000,0.64,eu UAE
MGIC Investment,4.38,1000000000,15.30,USA
Infratil,4.38,1000000000,6.00,New Zealand
Badger Meter,4.38,1000000000,149.50,USA
Copa Holdings,4.37,1000000000,111.31,Panama
Ebos Group,4.37,1000000000,22.83,New Zealand
Weatherford International,4.37,1000000000,60.67,USA
Fastighets AB Balder,4.37,1000000000,3.79,Sweden
ERG,4.37,1000000000,29.28,Italy
Welcia Holdings,4.36,1000000000,20.87,Japan
Aerojet Rocketdyne,4.36,1000000000,54.05,USA
Qatar Fuel Company (WOQOD),4.36,1000000000,4.39,eu Qatar
Valaris,4.36,1000000000,58.01,UK
Shurgard Self Storage,4.35,1000000000,48.74,Luxembourg
Guardant Health,4.34,1000000000,37.09,USA
Alchip Technologies,4.34,1000000000,60.07,Taiwan
Onex,4.34,1000000000,53.64,Canada
Capri Holdings,4.33,1000000000,36.93,UK
ONE Gas,4.33,1000000000,78.25,USA
Whitecap Resources,4.33,1000000000,7.16,Canada
Syneos Health,4.33,1000000000,41.80,USA
ASM Pacific Technology,4.33,1000000000,10.50,Hong Kong
Western Union,4.32,1000000000,11.55,USA
Concentrix,4.32,1000000000,83.07,USA
Offcn Education,4.32,1000000000,0.70,China
Box,4.32,1000000000,29.84,USA
Macy's,4.31,1000000000,15.85,USA
Berli Jucker (BJC),4.31,1000000000,1.08,Thailand
MACOM,4.31,1000000000,60.90,USA
Vienna Airport,4.31,1000000000,50.14,Austria
Frontier Communications,4.31,1000000000,17.57,USA
UOL Group,4.31,1000000000,5.10,Singapore
Evolution Mining,4.30,1000000000,2.32,Australia
ZhongAn Insurance,4.30,1000000000,2.94,China
MSG Sports,4.30,1000000000,180.09,USA
Seaboard,4.30,1000000000,"3,704",USA
PrairieSky Royalty,4.29,1000000000,17.98,Canada
Steel Authority of India,4.29,1000000000,1.04,India
Wintrust Financial,4.29,1000000000,70.11,USA
Hisense Visual Technology,4.28,1000000000,3.28,China
Indian Bank,4.28,1000000000,3.44,India
AMN Healthcare Services,4.28,1000000000,108.10,USA
United Bankshares,4.28,1000000000,31.76,USA
First Financial Bankshares,4.28,1000000000,30.02,USA
Luzerner Kantonalbank,4.28,1000000000,85.18,Switzerland
Mphasis,4.27,1000000000,22.70,India
Stericycle,4.27,1000000000,46.28,USA
Indofood,4.27,1000000000,0.49,Indonesia
EnerSys,4.27,1000000000,104.40,USA
Colas,4.27,1000000000,130.83,France
Powerchip Semiconductor Manufacturing,4.26,1000000000,1.05,Taiwan
Independence Realty Trust,4.26,1000000000,18.51,USA
FirstCash,4.26,1000000000,93.82,USA
Ecopro BM,4.26,1000000000,209.36,S. Korea
Cleanaway Waste Management,4.25,1000000000,1.91,Australia
Public Power Corporation,4.25,1000000000,11.15,Greece
L'Occitane International,4.25,1000000000,2.89,Luxembourg
Gujarat Fluorochemicals,4.25,1000000000,38.72,India
ACC,4.25,1000000000,22.65,India
GoHealth,4.25,1000000000,19.78,USA
CAVA Group,4.24,1000000000,38.15,USA
Denali Therapeutics,4.24,1000000000,31.04,USA
Diodes Incorporated,4.24,1000000000,92.88,USA
Visteon,4.24,1000000000,149.74,USA
Yancoal,4.24,1000000000,3.21,Australia
Sotera Health,4.24,1000000000,15.02,USA
Samsonite International,4.24,1000000000,2.87,Luxembourg
Zions Bancorporation,4.24,1000000000,28.63,USA
Steadfast Group,4.23,1000000000,4.09,Australia
Haemonetics,4.23,1000000000,83.86,USA
Telus International,4.23,1000000000,15.44,Canada
First International Bank of Israel,4.23,1000000000,42.18,Israel
StoneCo,4.23,1000000000,13.52,Brazil
AntarChile,4.23,1000000000,9.31,Chile
Cirrus Logic,4.22,1000000000,77.14,USA
Colliers International,4.22,1000000000,96.31,Canada
Valley Bank,4.22,1000000000,8.32,USA
F.N.B. Corporation,4.22,1000000000,11.70,USA
mBank,4.21,1000000000,99.43,Poland
IHI Corporation,4.21,1000000000,27.86,Japan
National Marine Dredging,4.20,1000000000,5.10,eu UAE
Hamilton Lane,4.20,1000000000,77.87,USA
Greencoat UK Wind,4.20,1000000000,1.81,UK
Shoals Technologies,4.20,1000000000,24.74,USA
İsdemir,4.19,1000000000,1.45,Turkey
MDU Resources,4.19,1000000000,20.61,USA
Cvent,4.18,1000000000,8.52,USA
KB Home,4.18,1000000000,50.77,USA
SimCorp,4.18,1000000000,106.19,Denmark
CD Projekt,4.17,1000000000,41.80,Poland
Sweco,4.17,1000000000,11.74,Sweden
Black Hills,4.17,1000000000,62.57,USA
Sunrun,4.16,1000000000,19.34,USA
Sigma Lithium,4.16,1000000000,38.73,Canada
Fluor Corporation,4.16,1000000000,29.09,USA
Pegasystems,4.16,1000000000,50.20,USA
TAL Education Group,4.16,1000000000,6.52,China
Olam,4.16,1000000000,1.08,Singapore
Playtika,4.16,1000000000,11.38,Israel
Korea Aerospace Industries,4.15,1000000000,42.50,S. Korea
Qatar International Islamic Bank,4.15,1000000000,2.75,eu Qatar
Akbank,4.15,1000000000,0.80,Turkey
Leggett & Platt,4.15,1000000000,31.20,USA
Enstar Group,4.15,1000000000,258.97,Bermuda
PotlatchDeltic,4.14,1000000000,51.90,USA
PGE Polska,4.14,1000000000,1.85,Poland
CONMED,4.14,1000000000,135.64,USA
Petronet LNG,4.14,1000000000,2.76,India
Sitio Royalties,4.14,1000000000,26.72,USA
Braze,4.14,1000000000,42.43,USA
Frasers Group,4.13,1000000000,8.91,UK
Inchcape,4.13,1000000000,10.01,UK
Lincoln National Corporation,4.13,1000000000,24.37,USA
Kinnevik,4.12,1000000000,16.18,Sweden
Evotec,4.12,1000000000,11.66,Germany
Paycor,4.12,1000000000,23.35,USA
Hawaiian Electric Industries,4.12,1000000000,37.61,USA
Hanover Insurance Group,4.11,1000000000,115.30,USA
Advance Auto Parts,4.11,1000000000,69.22,USA
Transportadora de Gas del Sur,4.10,1000000000,13.32,ar Argentina
Merlin Properties,4.10,1000000000,8.76,Spain
Piraeus Financial Holdings,4.10,1000000000,3.28,Greece
Bank AlJazira,4.09,1000000000,5.00,S. Arabia
UNO Minda,4.09,1000000000,7.15,India
Western Alliance Bancorporation,4.09,1000000000,37.42,USA
Boston Beer Company,4.08,1000000000,332.84,USA
Boyd Group,4.08,1000000000,190.19,Canada
Fox Factory Holding,4.08,1000000000,96.48,USA
Equitrans Midstream,4.08,1000000000,9.42,USA
Johnson Matthey,4.07,1000000000,22.23,UK
Teladoc Health,4.07,1000000000,24.90,USA
Mayora,4.07,1000000000,0.18,Indonesia
General Insurance Corporation of India,4.06,1000000000,2.32,India
British Land,4.06,1000000000,4.38,UK
F&F Co,4.05,1000000000,106.41,S. Korea
Old National Bank,4.05,1000000000,13.85,USA
Altra Industrial Motion,4.05,1000000000,61.98,USA
Belden,4.04,1000000000,95.17,USA
Viper Energy Partners,4.04,1000000000,24.86,USA
MP Materials,4.04,1000000000,22.77,USA
Lojas Renner,4.04,1000000000,4.23,Brazil
Vedant Fashions,4.04,1000000000,16.64,India
EVN Group,4.03,1000000000,22.66,Austria
Advanced Energy,4.03,1000000000,107.59,USA
Dätwyler,4.03,1000000000,237.36,Switzerland
Enact Holdings,4.02,1000000000,24.94,USA
Akeso,4.02,1000000000,4.79,China
Summit Materials,4.02,1000000000,33.89,USA
Gujarat Gas,4.02,1000000000,5.84,India
Jubilant FoodWorks,4.01,1000000000,6.08,India
Galenica,4.01,1000000000,80.52,Switzerland
Aurubis,4.00,1000000000,91.64,Germany
Sallie Mae,4.00,1000000000,16.52,USA
Maxar Technologies,4.00,1000000000,52.99,USA
Schibsted,4.00,1000000000,18.07,Norway
Nuvei,3.99,1000000000,28.79,Canada
Isetan Mitsukoshi Holdings,3.99,1000000000,10.47,Japan
ORION,3.99,1000000000,100.98,S. Korea
BAWAG Group,3.99,1000000000,48.37,Austria
Indraprastha Gas,3.98,1000000000,5.70,India
ESAB,3.98,1000000000,66.21,USA
Lumentum,3.97,1000000000,57.80,USA
Stadler Rail,3.96,1000000000,39.68,Switzerland
Bakkafrost,3.96,1000000000,67.03,Denmark
Ginkgo Bioworks,3.96,1000000000,1.90,USA
PNM Resources,3.96,1000000000,46.16,USA
Alpha Services and Holdings,3.96,1000000000,1.69,Greece
Intellia Therapeutics,3.95,1000000000,44.91,USA
Neoen,3.95,1000000000,31.99,France
COSMOS Pharmaceutical,3.95,1000000000,99.96,Japan
AMC Entertainment,3.94,1000000000,4.70,USA
COSCO SHIPPING Development,3.94,1000000000,0.35,China
Aluar Aluminio Argentino,3.94,1000000000,1.41,ar Argentina
Ultrapar Participacoes,3.94,1000000000,3.62,Brazil
Terex,3.93,1000000000,58.10,USA
Torrent Power,3.93,1000000000,8.19,India
Capital Power,3.93,1000000000,33.65,Canada
Glanbia plc,3.93,1000000000,14.66,Ireland
Radian Group,3.92,1000000000,25.13,USA
The AZEK Company,3.92,1000000000,26.28,USA
Krones,3.92,1000000000,124.26,Germany
Nisshin Seifun Group,3.92,1000000000,13.20,Japan
HEXPOL AB,3.91,1000000000,11.37,Sweden
ACADIA Pharmaceuticals,3.91,1000000000,24.07,USA
NewMarket Corp,3.91,1000000000,406.31,USA
Wizz Air,3.90,1000000000,37.82,Jersey
Nexans,3.90,1000000000,89.34,France
Sprinklr,3.90,1000000000,14.58,USA
Blackbaud,3.90,1000000000,72.43,USA
ALS Global,3.89,1000000000,8.05,Australia
Tate & Lyle,3.89,1000000000,9.70,UK
DigitalOcean,3.88,1000000000,43.74,USA
Glacier Bancorp,3.88,1000000000,35.02,USA
Vishay Intertechnology,3.88,1000000000,27.78,USA
Lyft,3.87,1000000000,10.26,USA
Mercari,3.87,1000000000,24.00,Japan
Arcadis,3.87,1000000000,43.09,Netherlands
Bank Mega,3.87,1000000000,0.33,Indonesia
PowerSchool,3.87,1000000000,19.31,USA
Life Time Group,3.87,1000000000,19.86,USA
ManpowerGroup,3.86,1000000000,76.56,USA
Kinaxis,3.85,1000000000,136.38,Canada
Manchester United,3.85,1000000000,23.65,UK
Cabot Corporation,3.84,1000000000,68.55,USA
Goodyear,3.84,1000000000,13.57,USA
Renishaw,3.84,1000000000,52.77,UK
3M India,3.84,1000000000,340.90,India
CyberAgent,3.83,1000000000,7.59,Japan
Cable One,3.83,1000000000,675.64,USA
Taiyo Yuden,3.83,1000000000,30.80,Japan
Banco del Bajío,3.83,1000000000,3.22,Mexico
TG Therapeutics,3.83,1000000000,25.67,USA
Contact Energy,3.83,1000000000,4.88,New Zealand
Penn National Gaming,3.82,1000000000,24.84,USA
National Mineral Development Corporation,3.82,1000000000,1.31,India
Ryder,3.82,1000000000,82.26,USA
Cadence Bancorp,3.80,1000000000,20.82,USA
Howard Hughes Corporation,3.80,1000000000,76.10,USA
MicroStrategy,3.80,1000000000,293.39,USA
John Bean Technologies,3.79,1000000000,119.42,USA
SPX Corporation,3.79,1000000000,83.49,USA
Indoritel,3.79,1000000000,0.27,Indonesia
AllianceBernstein,3.79,1000000000,33.46,USA
Gerresheimer,3.79,1000000000,120.54,Germany
Federal Signal,3.78,1000000000,62.23,USA
Südzucker,3.78,1000000000,18.54,Germany
